METHOD,THRESHOLD,AUPRC_all,BEST_THRESHOLD_all,BEST_F1-SCORE_all,AUPRC_strong,BEST_THRESHOLD_strong,BEST_F1-SCORE_strong,AUPRC_weak,BEST_THRESHOLD_weak,BEST_F1-SCORE_weak,TN_all_seg,FP_all_seg,FN_all_seg,TP_all_seg,Recall_all_seg,Precision_all_seg,F1-score_all_seg,Iou_all_seg,TN_all_class_clas,FP_all_class_clas,FN_all_class_clas,TP_all_class_clas,Recall_all_class_clas,Precision_all_class_clas,F1-score_all_class_clas,Iou_all_class_clas,FPR_all_class_clas,TN_strong_seg,FP_strong_seg,FN_strong_seg,TP_strong_seg,Recall_strong_seg,Precision_strong_seg,F1-score_strong_seg,Iou_strong_seg,TN_strong_class_clas,FP_strong_class_clas,FN_strong_class_clas,TP_strong_class_clas,Recall_strong_class_clas,Precision_strong_class_clas,F1-score_strong_class_clas,Iou_strong_class_clas,FPR_strong_class_clas,TN_weak_seg,FP_weak_seg,FN_weak_seg,TP_weak_seg,Recall_weak_seg,Precision_weak_seg,F1-score_weak_seg,Iou_weak_seg,TN_weak_class_clas,FP_weak_class_clas,FN_weak_class_clas,TP_weak_class_clas,Recall_weak_class_clas,Precision_weak_class_clas,F1-score_weak_class_clas,Iou_weak_class_clas,FPR_weak_class_clas
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,2800,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87921822,35772,183816,30650,0.142913095782082,0.4614434976363253,0.21823645011534845,0.12248339580719156,2,24,0,26,1.0,0.52,0.6842105263157895,0.52,0.9230769230769231,17111361,3368,145219,28692,0.1649809385260277,0.894946974422957,0.2786023275121255,0.1618465808132943,2,24,0,11,1.0,0.3142857142857143,0.4782608695652174,0.3142857142857143,0.9230769230769231,28685542,8815,38597,1958,0.048280113426211316,0.18175067297874314,0.0762936408977556,0.0396597123759368,2,24,0,15,1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464,0.9230769230769231
MAG1C_SAS_TILINGdata_selected_50_highest_transmittance,2900,0.033643485710274645,1591.2529,0.08681842185292245,0.2274601620060932,1295.7588,0.38279375771673846,0.016041404369335373,1238.5315,0.04484117796411425,87924635,32959,185393,29073,0.13555994889632855,0.46867745679649214,0.21029446867608445,0.11750227341618673,2,24,0,26,1.0,0.52,0.6842105263157895,0.52,0.9230769230769231,17111628,3101,146610,27301,0.1569825945454859,0.8980001315702915,0.2672468222775839,0.15423248141368948,2,24,0,11,1.0,0.3142857142857143,0.4782608695652174,0.3142857142857143,0.9230769230769231,28686304,8053,38783,1772,0.0436937492294415,0.1803562340966921,0.07034537514886859,0.03645490454246215,2,24,0,15,1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464,0.9230769230769231
MAG1C_SASdata_selected_50_highest_transmittance,2900,0.05241718341566333,2011.3127,0.13368313109419064,0.33260276716366444,1597.1185,0.47122324425717255,0.02076925105858666,1517.5973,0.05776268731858279,87934329,23265,177410,37056,0.17278263221209889,0.6143134231859552,0.2697070822127684,0.15587365551821175,2,24,1,25,0.9615384615384616,0.5102040816326531,0.6666666666666667,0.5,0.9230769230769231,17112740,1989,138905,35006,0.20128686512066518,0.9462359778348426,0.33195831318217595,0.19901080159181353,2,24,1,10,0.9090909090909091,0.29411764705882354,0.4444444444444445,0.2857142857142857,0.9230769230769231,28688405,5952,38505,2050,0.05054863765257058,0.2561859535116221,0.08443684741643842,0.04407938589889694,2,24,0,15,1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464,0.9230769230769231
MAG1C_SASdata_selected_50_evenly_spaced,0,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,84969656,2987938,32526,181940,0.8483395969524307,0.05739653071821692,0.10751862103852328,0.056813568806434164,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,16740728,374001,21417,152494,0.8768508029969352,0.28963997758763144,0.43544458499784416,0.27831841609601543,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28258798,435559,11109,29446,0.7260756996671187,0.06332405027902925,0.11648864625365929,0.06184653255312803,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,0,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,86032794,1924800,31151,183315,0.8547508696017084,0.08695683110266755,0.15785455921666458,0.08569060603029263,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,16748590,366139,21096,152815,0.8786965746847526,0.2944673323647183,0.4411104616339403,0.2829645403203407,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28189772,504585,10055,30500,0.7520650967821477,0.05700028967360326,0.1059690084080328,0.05594893054995047,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,100,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,85070491,2887103,34207,180259,0.8405015247172046,0.05876678396615724,0.10985280154840535,0.058118648980564354,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,16764350,350379,22651,151260,0.8697552196238306,0.3015315794824565,0.44781289319813483,0.28850445364206834,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28288649,405708,11556,28999,0.7150536308716557,0.06670930074739997,0.1220337413889602,0.06498186047241201,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,100,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,86167101,1790493,33103,181363,0.8456491938116065,0.09197578322149284,0.1659069432590442,0.09045721134447138,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,16781516,333213,22473,151438,0.8707787316500969,0.3124681471821992,0.45990506588597585,0.2986212445082465,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28227056,467301,10630,29925,0.7378868203674023,0.06018390027874648,0.11129065548987412,0.05892418323304244,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,200,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,86352697,1604897,36401,178065,0.8302714649408298,0.09987032813935462,0.17829428645237774,0.09787216734648335,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,16826909,287820,25012,148899,0.8561793101068937,0.34094921448345505,0.48768976303162315,0.3224799721049702,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28277538,416819,11389,29166,0.7191714954999383,0.06539681827864166,0.11989147860402025,0.06376838211179472,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,200,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,85203814,2753780,36887,177579,0.8280053714807941,0.060579069298574484,0.11289820635286452,0.05982624081696733,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,16795417,319312,24659,149252,0.8582090839567365,0.3185306596324088,0.4646157438032608,0.30260551515237527,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28325945,368412,12228,28327,0.6984835408704229,0.07139958511767182,0.12955585944467565,0.0692647573031565,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,300,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,86571999,1385595,41599,172867,0.8060345229546875,0.11092153674584301,0.19500735506461625,0.10803775606055019,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,16877347,237382,29132,144779,0.832489031746123,0.37884294839086147,0.5207203383734481,0.35200939476237136,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28335357,359000,12467,28088,0.692590309456294,0.07256231141239201,0.131361907011222,0.07029820675501496,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,300,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,85366157,2591437,40855,173611,0.8095036043009148,0.06278769844140138,0.11653645527424941,0.06187348600432731,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,16831731,282998,27742,146169,0.8404816256591015,0.34058769663091526,0.4847432670400843,0.31990834061049356,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28370250,324107,13113,27442,0.6766613241277277,0.07806024195773562,0.1399730683696162,0.07525324821341406,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,400,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,85543524,2414070,46237,168229,0.7844087174657055,0.06514698723889062,0.12030256385502537,0.06400102566599811,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,16871109,243620,31866,142045,0.8167683470280775,0.36831187688797273,0.5076879637439775,0.3402022843812795,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28416501,277856,14371,26184,0.6456417211194674,0.08612024733587686,0.15196970356505463,0.08223333992858287,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,400,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,86791934,1165660,48740,165726,0.7727378698721475,0.12447629763269255,0.21441379899240032,0.12008034049065085,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,16925127,189602,34689,139222,0.800535906296899,0.42339366956183244,0.5538583945816384,0.38299042950320894,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28391900,302457,14051,26504,0.6535322401676735,0.08056882122804832,0.143452516264519,0.07726843375741957,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,500,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,85717846,2239748,52908,161558,0.7533035539432824,0.06727922222324019,0.12352605655232948,0.0658288152540895,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,16908737,205992,36881,137030,0.7879317581981589,0.3994787506340701,0.5301654179555184,0.3606973358989005,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28460800,233557,16027,24528,0.6048082850450006,0.0950384563225294,0.1642646664880793,0.0894816717254261,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,500,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,86987777,969817,57419,157047,0.7322699169099065,0.13936641866276675,0.2341660888819306,0.13260935097438703,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,16964695,150034,41381,132530,0.7620564541633364,0.46902648603502217,0.5806670682950874,0.4091126580129343,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28442538,251819,16038,24517,0.6045370484527185,0.08872170111748016,0.15473459328286382,0.08385492554057475,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,600,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,85878686,2078908,60628,153838,0.7173071722324285,0.06890080645089051,0.125725110860849,0.06707933376762795,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,16943907,170822,42719,131192,0.7543628637636492,0.4343904587204567,0.5513137574197616,0.38056118793385024,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28501326,193031,17909,22646,0.5584021698927383,0.10499960589214427,0.17676168472321957,0.0969493034685298,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,600,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87151712,805882,66467,147999,0.6900814115057865,0.15515457378855435,0.25334767838664374,0.14504757200484542,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,16996936,117793,48425,125486,0.7215529782474944,0.5158110646623835,0.6015772190129198,0.4301826509063983,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28484100,210257,18042,22513,0.5551226729133276,0.09671779009322508,0.1647342906795939,0.08976045803231106,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,700,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87286141,671453,76474,137992,0.6434213348502793,0.17047730234914046,0.26953905173398857,0.15576141836894794,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17022218,92511,56166,117745,0.6770417052400366,0.5600078000152195,0.6129886221356857,0.4419492384262561,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28517522,176835,20308,20247,0.49924793490321784,0.10273388741742016,0.170402757146404,0.09313675882055292,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,700,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86020325,1937269,68574,145892,0.6802570104352205,0.07003395320860942,0.12699363299613037,0.06780202952501121,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,16975037,139692,48740,125171,0.7197417069650568,0.47258771515840264,0.5705488474704518,0.3991384010994793,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28536717,157640,19834,20721,0.5109357662433732,0.11617450003083633,0.18930548703612343,0.1045485506697949,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,800,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86140417,1817177,76473,137993,0.6434259975940242,0.07057851746906918,0.12720382589521928,0.06792187406941082,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17001921,112808,54665,119246,0.6856725566525407,0.513871771225663,0.5874693631224367,0.41589849294954295,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28564716,129641,21808,18747,0.46226112686475157,0.1263377092487263,0.19844079960623046,0.11014947472326024,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,800,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87392820,564774,86102,128364,0.5985284380741003,0.1851925590575037,0.28286345146120995,0.16472973666649557,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17041908,72821,63547,110364,0.6346004565553646,0.602472909899828,0.6181194972780429,0.44730314673410826,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28545338,149019,22555,18000,0.4438416964615954,0.107772169633395,0.1734321254106969,0.09494972939327123,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,900,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86243707,1713887,84660,129806,0.6052521145542883,0.07040543083908221,0.12613797087591386,0.06731443879829056,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17025031,89698,60635,113276,0.6513446532996763,0.5580813306137732,0.6011170516205209,0.42971218736841305,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28588395,105962,24025,16530,0.4075946245838984,0.13494758841393723,0.20276362030580136,0.11281967280247343,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,900,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87479823,477771,95242,119224,0.5559109602454468,0.19970686521662662,0.2938502281686982,0.17223003104428108,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17056314,58415,70624,103287,0.5939072284099338,0.6387490569071502,0.6155125099444896,0.4445778776374577,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28567854,126503,24618,15937,0.3929725064726914,0.11188570626228588,0.1741796223940545,0.09539800548312562,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,1000,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86331299,1626295,92441,122025,0.5689713054749937,0.06979557518074495,0.12433856772974741,0.0662905178890687,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17043671,71058,66522,107389,0.6174940055545652,0.6017977326601176,0.609544837920524,0.4383779172058505,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28607252,87105,25919,14636,0.36089261496732833,0.14385547616005348,0.20571203688086806,0.11464828450571832,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,1000,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87550389,407205,104685,109781,0.5118806710620798,0.2123481100068474,0.30017280696477694,0.17659018998795184,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17067134,47595,78014,95897,0.5514142291171922,0.6683090346500153,0.6042601991789618,0.4329318393181223,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28585711,108646,26671,13884,0.3423498952040439,0.1133110258712152,0.17026703866082105,0.09305567657053238,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,1100,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87608976,348618,113168,101298,0.4723266158738448,0.22514869442295896,0.30493902604224676,0.17989855865199508,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17075344,39385,84787,89124,0.5124690215110027,0.6935234108116941,0.5894054626016797,0.41784187232765735,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28601102,93255,28381,12174,0.3001849340401923,0.11547107532083203,0.16678540113985094,0.09097974740303415,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,1100,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86403704,1553890,100039,114427,0.5335437785010212,0.06858828388130074,0.12155091691395133,0.06470812438219453,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17058390,56339,72333,101578,0.5840803629442646,0.6432366369675209,0.6122328435213423,0.4411639522258415,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28621958,72399,27706,12849,0.31682899765750216,0.15072494369369369,0.20427175822516155,0.11375427165040636,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,1200,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87657093,300501,121308,93158,0.4343718817901206,0.23664643765289248,0.30637780061664954,0.18090091209728001,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17082135,32594,91434,82477,0.4742483224177884,0.7167487898775539,0.5708106387249033,0.3993946877799569,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28613488,80869,29874,10681,0.2633707311059056,0.11666848716548334,0.161704704591045,0.08796448807484517,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,1200,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86465632,1491962,107073,107393,0.5007460389991887,0.06714769391410913,0.11841631561218005,0.06293438691817059,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17070303,44426,77965,95946,0.5516959824277935,0.6835123813866013,0.6105707276562844,0.4394399483367455,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28634398,59959,29108,11447,0.282258661077549,0.1603086575357813,0.20448191781066619,0.11388463298644964,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,1300,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86519028,1438566,114039,100427,0.4682653660720114,0.06525500765760468,0.11454730335867562,0.06075320985921628,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17079861,34868,83531,90380,0.5196911063704999,0.721608329075115,0.6042271835378511,0.4328979447166621,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28644028,50329,30508,10047,0.24773764024164716,0.16640718166158738,0.19908650464178498,0.11054751111306721,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,1300,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87696953,260641,128787,85679,0.3994992213217946,0.2473983598983599,0.30556754269899744,0.18033621899908864,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17087291,27438,97724,76187,0.43808039744467,0.7352183353437877,0.5490242707252393,0.3783828079603077,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28624031,70326,31063,9492,0.23405252126741463,0.11892054423814177,0.1577097854169955,0.08560528855259242,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,1400,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86564784,1392810,120577,93889,0.43778034746766387,0.06315266237483176,0.1103820029215273,0.058414982865419504,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17087336,27393,88877,85034,0.48895124517713084,0.7563485639570566,0.5939414258673318,0.4224158486666932,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28651946,42411,31700,8855,0.21834545678707928,0.1727265634143487,0.1928752681848379,0.10673046790251428,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,1400,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87731307,226287,135486,78980,0.36826350097451344,0.2587243298489519,0.3039252847134971,0.1791933350425295,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17091857,22872,103370,70541,0.40561551598231277,0.7551518525258797,0.5277565800302254,0.3584710061336599,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28632952,61405,32116,8439,0.2080877820244113,0.12082641314930416,0.15288181958169914,0.08276775205963123,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SASdata_selected_50_evenly_spaced,1500,0.025045354756364477,1390.7926,0.06555857626834583,0.3180359663902646,1600.6254,0.4563113485055013,0.01985974477141995,1477.2057,0.053640570792959176,86604827,1352767,126666,87800,0.40938890080478957,0.06094822385907771,0.10610060343207657,0.056022301725397565,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17093029,21700,93969,79942,0.45967190114483847,0.7865055784026288,0.5802295747097653,0.4086784485535067,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28658209,36148,32697,7858,0.19376155837751202,0.1785665591055765,0.18585399888837645,0.10244710115640848,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,1500,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87759870,197724,141495,72971,0.3402450738112335,0.26956907220303294,0.300811483198361,0.17703243649773162,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17095451,19278,108546,65365,0.3758531662747037,0.7722434223739707,0.5056197158040486,0.33834742143703833,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28640197,54160,32949,7606,0.1875477746270497,0.12314218178285788,0.14866938360649326,0.080304070105052,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
MAG1C_SAS_TILINGdata_selected_50_evenly_spaced,1600,0.03341852905104688,1608.5431,0.0826793318493003,0.2224379319311397,1294.4633,0.36472728244170244,0.015282351800588562,1207.4557,0.04125466207068266,87784306,173288,146953,67513,0.3147958184514095,0.28036843700815195,0.2965863987506232,0.17411296853159478,0,26,0,26,1.0,0.5,0.6666666666666666,0.5,1.0,17098399,16330,113169,60742,0.3492706039295962,0.7881201992941665,0.48403278309686315,0.3192897430101818,0,26,0,11,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,28646957,47400,33784,6771,0.1669584514856368,0.12499307747687877,0.1429596942761227,0.07698254789380933,0,26,0,15,1.0,0.36585365853658536,0.5357142857142857,0.36585365853658536,1.0
