timestamp,cpu_percent,ram_used_MB,proc_read_MB,proc_write_MB
1774366802.6864884,29.3,2496.2421875,0.0,0.0
1774366802.8098037,29.3,2513.6875,0.0,0.0
1774366802.9296691,26.8,2529.16015625,0.0,0.0
1774366803.0529587,29.3,2549.6171875,0.0,0.0
1774366803.171367,27.5,2550.08203125,0.0,0.0
1774366803.291136,27.5,2552.9765625,0.0,0.0
1774366803.4149146,26.8,2580.0078125,0.0,0.0
1774366803.5342867,30.0,2588.15625,0.0,0.0
1774366803.6645505,41.0,2566.65625,0.0,0.0
1774366803.7942705,100.0,2566.65625,0.0,0.0
1774366803.9115884,100.0,2566.90234375,0.0,0.0
1774366804.0531728,47.5,2567.1484375,0.0,0.0
1774366804.1851242,100.0,2567.63671875,0.0,0.0
1774366804.3155644,100.0,2567.63671875,0.0,0.0
1774366804.4441504,100.0,2567.63671875,0.0,0.0
1774366804.561029,40.0,2567.63671875,0.0,0.0
1774366804.6778188,25.0,2567.63671875,0.0,0.0
1774366804.79447,27.5,2567.63671875,0.0,0.0
1774366804.9115348,29.3,2567.63671875,0.0,0.0
1774366805.028936,25.0,2567.63671875,0.0,0.0
1774366805.1457632,25.0,2567.64453125,0.0,0.0
1774366805.2622347,27.5,2567.64453125,0.0,0.0
1774366805.3789968,25.6,2567.64453125,0.0,0.0
1774366805.4957347,26.8,2567.64453125,0.0,0.0
1774366805.6121907,27.5,2567.64453125,0.0,0.0
1774366805.7290163,25.6,2567.64453125,0.0,0.0
1774366805.8457444,26.8,2567.64453125,0.0,0.0
1774366805.9624286,27.5,2567.64453125,0.0,0.0
1774366806.094329,48.8,2567.64453125,0.0,0.0
1774366806.2178235,100.0,2567.64453125,0.0,0.0
1774366806.3468914,100.0,2567.64453125,0.0,0.0
1774366806.4762247,100.0,2567.64453125,0.0,0.0
1774366806.5936325,68.3,2567.64453125,0.0,0.0
1774366806.743597,86.0,2567.64453125,0.0,0.0
1774366806.8729174,100.0,2567.64453125,0.0,0.0
1774366807.0027144,100.0,2567.64453125,0.0,0.0
1774366807.1239927,100.0,2567.64453125,0.0,0.0
1774366807.241042,41.0,2567.64453125,0.0,0.0
1774366807.3582911,29.3,2567.64453125,0.0,0.0
1774366807.4821517,60.0,2567.64453125,0.0,0.0
1774366807.6161873,97.7,2567.64453125,0.0,0.0
1774366807.7464828,80.0,2567.64453125,0.0,0.0
1774366807.8672035,100.0,2567.64453125,0.0,0.0
1774366807.9970763,100.0,2567.64453125,0.0,0.0
1774366808.1233206,100.0,2567.8984375,0.0,0.0
1774366808.24045,61.5,2567.65625,0.0,0.0
1774366808.3570898,25.6,2567.90234375,0.0,0.0
1774366808.4740574,29.3,2568.1484375,0.0,0.0
1774366808.5907674,27.5,2568.1484375,0.0,0.0
1774366808.7075062,26.8,2568.1484375,0.0,0.0
1774366808.8239763,27.5,2568.1484375,0.0,0.0
1774366808.9408367,27.5,2568.1484375,0.0,0.0
1774366809.0576122,25.6,2568.1484375,0.0,0.0
1774366809.1741433,29.3,2568.14453125,0.0,0.0
1774366809.290907,27.5,2568.1484375,0.0,0.0
1774366809.4079897,25.0,2568.1484375,0.0,0.0
1774366809.5246396,26.8,2568.1484375,0.0,0.0
1774366809.6413825,27.5,2568.1484375,0.0,0.0
1774366809.7582204,25.0,2568.1484375,0.0,0.0
1774366809.8749402,25.0,2568.1484375,0.0,0.0
1774366809.991456,31.0,2568.1484375,0.0,0.0
1774366810.1082027,27.5,2568.1484375,0.0,0.0
1774366810.2249305,25.0,2568.1484375,0.0,0.0
1774366810.3414752,29.3,2568.1640625,0.0,0.0
1774366810.458291,29.3,2568.1640625,0.0,0.0
1774366810.5757263,25.0,2568.1640625,0.0,0.0
1774366810.6924233,25.0,2568.1640625,0.0,0.0
1774366810.8087294,29.3,2568.1640625,0.0,0.0
1774366810.9254265,27.5,2568.1640625,0.0,0.0
1774366811.0568566,25.0,2568.1640625,0.0,0.0
1774366811.2752109,87.5,2568.1640625,0.0,0.0
1774366811.3972518,76.9,2568.1640625,0.0,0.0
1774366811.5280857,100.0,2568.1640625,0.0,0.0
1774366811.6575546,100.0,2568.1640625,0.0,0.0
1774366811.774621,100.0,2568.1640625,0.0,0.0
1774366811.8918006,28.6,2568.1640625,0.0,0.0
1774366812.009456,25.0,2568.1640625,0.0,0.0
1774366812.180126,85.0,2568.1640625,0.0,0.0
1774366812.303515,87.5,2568.1640625,0.0,0.0
1774366812.4325361,100.0,2568.1640625,0.0,0.0
1774366812.56149,100.0,2568.1640625,0.0,0.0
1774366812.6904159,100.0,2568.1640625,0.0,0.0
1774366812.8070374,27.5,2568.1640625,0.0,0.0
1774366812.924472,26.8,2568.1640625,0.0,0.0
1774366813.056118,52.5,2568.1640625,0.0,0.0
1774366813.1875718,92.5,2568.1640625,0.0,0.0
1774366813.3171012,80.5,2568.1640625,0.0,0.0
1774366813.4340205,100.0,2568.1640625,0.0,0.0
